Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2022-12-07 01:07:55+00:00,https://twitter.com/Pardo_Aganis/status/1600296008613003265,emak tll sejak kapan kagama organisasi politik pantes lo dipecat krn ketllan lo kl anis sih emg seneng menjadikan org tll kyk kau jd babu nya trs saat keliling it apa ada kata keluar dr mulut pak kl dia capres trs apa beliau ada mobilisasi massa,Pardo_Aganis,emak tll kagama organisasi politik pant lo dipecat krn ketllan lo kl ani sih emg seneng menjadikan org tll kyk kau jd babu nya tr kelil it dr mulut kl capr tr beliau mobilisasi massa,1
2023-01-09 00:23:04+00:00,https://twitter.com/aryadwipanggak1/status/1612243521184096256,dan namanya kelompok kriminal bersenjata,aryadwipanggak1,namanya kelompok krimin bersenjata,1
2023-03-12 09:42:20+00:00,https://twitter.com/vulgis/status/1634852313126035456,jualan jelekin indonesia di luar negeri soalnya di dalam negeri ga laku,vulgis,jualan jelekin indonesia negeri negeri ga laku,1
2023-01-08 21:54:19+00:00,https://twitter.com/sxinebright/status/1612206090397306880,prabowo iya benerr waktu itu liat affiliator tiktok sekali live dpt dan dia khusus live jual baju cewe hijab tp kayanya blm bersih sih itu tp lumayan bgt sehari tp emg capek bgt sihh soalnya kdg bisa seharian live masarin produk,sxinebright,prabowo iya benerr liat affili tiktok live dpt khusu live jual baju cew hijab tp kayanya blm bersih sih tp lumayan bgt sehari tp emg capek bgt sihh kdg seharian live masarin produk,0
2022-12-07 03:40:34+00:00,https://twitter.com/nurmalianindi/status/1600334427304894465,dukung pak ganjar yang amanah dan bertanggung jawab,nurmalianindi,dukung ganjar amanah bertanggung,0
2023-01-09 07:00:15+00:00,https://twitter.com/humaspolrestas2/status/1612343478821978112,soliditas tnipolri untuk nkri potret kekompakan kapolri jenderal polisi drs listyo sigit prabowo dan panglima tni laksamana tni yudo margono se mm csfa bersama pejabat utama tnipolri saat peresmian gedung,humaspolrestas2,solidita tnipolri nkri potret kekompakan kapolri jender polisi dr listyo sigit prabowo panglima tni laksamana tni yudo margono mm csfa pejabat utama tnipolri peresmian gedung,0
2023-03-13 03:08:46+00:00,https://twitter.com/SuperBEDJO12/status/1635115658269835265,user gak manas manasin cuma ngomporin thok,SuperBEDJO12,user gak mana manasin ngomporin thok,0
2023-03-13 03:42:03+00:00,https://twitter.com/soemomihardjo4/status/1635124032298426369,user loh kan sudah murtad sudah dibsptis sudah pakai ubel ubel kayak orang sikh,soemomihardjo4,user loh murtad dibspti pakai ubel ubel kayak orang sikh,1
2023-03-13 06:22:12+00:00,https://twitter.com/NHarfam/status/1635164338687447046,ini cuma surve abal abal buatan pks,NHarfam,surv abal abal buatan pk,1
2023-02-16 23:24:55+00:00,https://twitter.com/WongedaneE/status/1626362014225555456,tapi saya ragu dgn orang seperti noel pakjenis orang seperti ini tidak setia kawankalau ada sesuatu yg tidak dapat yg dia inginkandia akan menikam dari belakang,WongedaneE,ragu dgn orang noel pakjeni orang setia kawankalau yg yg inginkandia menikam,1
2023-03-12 17:48:54+00:00,https://twitter.com/gtobing2903/status/1634974764828868608,hbs nie gua bakalan di serang menghina umat islam pemecah belah bangsa,gtobing2903,hb nie gua serang menghina umat islam pemecah belah bangsa,0
2023-01-09 07:21:31+00:00,https://twitter.com/mariagstn/status/1612348829667577861,tau gak sih infonyaa survei indikator elektabilitas ganjar tertinggi anies merosot prabowo subianto meningkat wah mantap ya pilihan kita prabowo lebih baik indonesia terus maju,mariagstn,tau gak sih infonyaa survei indik elektabilita ganjar tertinggi ani merosot prabowo subianto meningkat mantap ya pilihan prabowo indonesia maju,0
2023-03-13 06:13:27+00:00,https://twitter.com/HadiWibisono10/status/1635162135427956736,user tahu aja klo user tidak bernyali,HadiWibisono10,user aja klo user bernyali,1
2023-02-16 23:37:37+00:00,https://twitter.com/iwanqmiz/status/1626365213548367872,dah gagal mending tidak usah mencalonkan diri lagi pa cukup mendukung anies agar bapak tidak di bikin malu atas kegagalan yg ke nya,iwanqmiz,dah gagal mend mencalonkan pa mendukung ani bikin malu kegagalan yg nya,1
2023-01-09 07:03:50+00:00,https://twitter.com/JulyAlamsyah/status/1612344377841717251,manteb banget dari survey menariknya banyak pendukung joko widodo yg akan memindahkan dukungannya ke prabowo subianto prabowo lebih baik indonesia terus maju,JulyAlamsyah,manteb banget survey menariknya pendukung joko widodo yg memindahkan dukungannya prabowo subianto prabowo indonesia maju,0
2023-03-12 16:23:15+00:00,https://twitter.com/surabioncomamis/status/1634953209285574656,fair win solution,surabioncomamis,fair win solut,0
2023-03-13 04:08:44+00:00,https://twitter.com/Yantidaryanti/status/1635130749530828803,user menurutku komen pak user takabur nyinyir melecehkan pemerintah pusat padahal kebijakannya melanggar hukum komen pak user rendah hati tdk nyinyir obyektif solutif ditunggu komen anda mba tatak atas perbandingan ke pejabat tsb,Yantidaryanti,user menurutku komen user takabur nyinyir melecehkan pemerintah pusat kebijakannya melanggar hukum komen user rendah hati tdk nyinyir obyektif solutif ditunggu komen mba tatak perbandingan pejabat tsb,1
2023-02-19 19:07:24+00:00,https://twitter.com/HendraGun27/status/1627384373350920192,siregarxix aset indonesia udah mulai di obral sana sini izin hbg pun di perpanjang sampe tahun bentar lagi rakyat indonesia dibuat jadi babu dinegara sendiri,HendraGun27,siregarxix aset indonesia udah obral izin hbg perpanjang samp bentar rakyat indonesia babu dinegara,0
2023-03-13 02:46:33+00:00,https://twitter.com/wajah_baruitu/status/1635110068021760001,anies gk punya prestasi,wajah_baruitu,ani gk prestasi,1
2022-12-06 18:05:57+00:00,https://twitter.com/anugerah999/status/1600189818587451392,fitnah lagi itu kunjungan dari ganjar pranowo emang kamu aja yg tau berita dasar tukang bohong,anugerah999,fitnah kunjungan ganjar pranowo emang aja yg tau berita dasar tukang bohong,1
2023-02-28 23:02:45+00:00,https://twitter.com/jerrysujari/status/1630705091346042881,id maksudnya jokowi biar dukung ganjarprabowo jangan sampai salah arah mendukung anies,jerrysujari,id maksudnya jokowi biar dukung ganjarprabowo salah arah mendukung ani,1
2023-03-12 10:59:40+00:00,https://twitter.com/Hartono1008/status/1634871776776949760,sok pasang bendera merah putih tapi jahil memalukan,Hartono1008,sok pasang bendera merah putih jahil memalukan,1
2023-01-08 23:46:38+00:00,https://twitter.com/Safrudi41997956/status/1612234354348150785,dulu yg jadiin jokowi gubernur dki jakarta ya gerindra prabowo,Safrudi41997956,yg jadiin jokowi gubernur dki jakarta ya gerindra prabowo,0
2022-12-06 23:47:57+00:00,https://twitter.com/Loronggoronggm1/status/1600275887169372160,bokeper iri aje ne ama anies hihihi,Loronggoronggm1,bokep iri aje ne ama ani hihihi,1
2023-03-13 04:57:07+00:00,https://twitter.com/teguh_b490nk/status/1635142924458688512,user kok nggak pencitraan ke korban tanah merah boss anda kan yang kasih imbnya katanya pemerintah sok tau ternyata anda yang benarbenar sok tau,teguh_b490nk,user nggak pencitraan korban tanah merah boss kasih imbnya pemerintah sok tau benarbenar sok tau,1
2022-12-07 01:07:55+00:00,https://twitter.com/Pardo_Aganis/status/1600296008613003265,emak tll sejak kapan kagama organisasi politik pantes lo dipecat krn ketllan lo kl anis sih emg seneng menjadikan org tll kyk kau jd babu nya trs saat keliling it apa ada kata keluar dr mulut pak kl dia capres trs apa beliau ada mobilisasi massa,Pardo_Aganis,emak tll kagama organisasi politik pant lo dipecat krn ketllan lo kl ani sih emg seneng menjadikan org tll kyk kau jd babu nya tr kelil it dr mulut kl capr tr beliau mobilisasi massa,1
2023-01-09 08:19:58+00:00,https://twitter.com/JatengTV/status/1612363539892822016,pemilik pt perorangan menjadi pemeran utama dalam mengatur kebijakan perusahaannya termasuk dalam hal pengolahan data dan keuangan,JatengTV,pemilik pt perorangan pemeran utama mengatur kebijakan perusahaannya pengolahan data keuangan,0
2023-02-16 23:04:05+00:00,https://twitter.com/Naszubeiry/status/1626356770859012096,kasi nama relawannya kuman kucing mania gmana pak biar makin meoongggg,Naszubeiry,kasi nama relawannya kuman kuce mania gmana biar meoongggg,1
2023-01-09 00:48:17+00:00,https://twitter.com/AmirSe75822816/status/1612249867098914818,saewad lha anda siapa pak komennya kok bawa isis radikal anda memecah belah bangsa kl begitu wajar kl pendukung kecewa karena ditinggal atau dikhianati kita lihat saja suara untuk prabowo di pilpres,AmirSe75822816,saewad lha komennya bawa isi radik memecah belah bangsa kl wajar kl pendukung kecewa ditingg dikhianati lihat suara prabowo pilpr,1
2022-12-06 18:14:58+00:00,https://twitter.com/Harry85469365/status/1600192089169354753,cayah perjuangan ada tiga skenario pdipkib dan pak jokowi usung ganjar prabowo dg muhaimin dan anies ahy tiga pasang calon ganjar dan prabowo disatukan dan hanya ada dua calon dg anies ahy kib dan pak jokowi usung ganjar prabowo dg puan dari pdip gerindra dan nasdem demokrat anies ahy,Harry85469365,cayah perjuangan skenario pdipkib jokowi usung ganjar prabowo dg muhaimin ani ahi pasang calon ganjar prabowo disatukan calon dg ani ahi kib jokowi usung ganjar prabowo dg puan pdip gerindra nasdem demokrat ani ahi,0
2023-03-12 13:50:10+00:00,https://twitter.com/aburami67600508/status/1634914682992730112,hari ini banyak cebicebi pada jujur terhadap pembohong dan penipumaksut cebi itu seprti petugas partai skr dan selanjutnya,aburami67600508,cebicebi jujur pembohong penipumaksut cebi seprti petuga partai skr,0
2023-02-19 17:50:14+00:00,https://twitter.com/aayogii16/status/1627364954243473408,ketua umum joman aja mendeklarasikan prabowo mania untuk mendukung prabowo subianto pada pilpres capres pemilu dekade terusmajubersamaprabowo mendingprabowo dukung prabowo,aayogii16,ketua joman aja mendeklarasikan prabowo mania mendukung prabowo subianto pilpr capr pemilu dekad terusmajubersamaprabowo mendingprabowo dukung prabowo,0
2023-03-13 06:55:23+00:00,https://twitter.com/Trahbuthex007/status/1635172687025958912,di jakarta kapan pak apa pakai ok oce salam waras menunggu dirimu,Trahbuthex007,jakarta pakai ok oce salam wara menunggu dirimu,0
2022-12-06 15:23:16+00:00,https://twitter.com/PUTRY_NUSANTARA/status/1600148876891402241,eng ahli tata kata,PUTRY_NUSANTARA,eng ahli tata,0
2023-01-08 10:55:11+00:00,https://twitter.com/LagiBeTeAjj/status/1612040212292734976,rosiade yg suka jilat mulyono jg,LagiBeTeAjj,rosiad yg suka jilat mulyono jg,1
2023-01-09 08:18:41+00:00,https://twitter.com/ilhamskuy5/status/1612363215463415808,kapolri jenderal polisi drs listyo sigit prabowo dan panglima tni laksamana tni yudo margono se mm csfa bersama kepala staf tni ad al dan au menghadiri peresmian gedung baru polda papua minggu pembangunan gedung baru mapolda,ilhamskuy5,kapolri jender polisi dr listyo sigit prabowo panglima tni laksamana tni yudo margono mm csfa kepala staf tni ad al au menghadiri peresmian gedung polda papua minggu pembangunan gedung mapolda,0
2023-03-13 02:46:02+00:00,https://twitter.com/alifnuranhar1/status/1635109937729916928,akun lonte spt user punya ciri yg khas pendukung user pasang status anti user menista syariah islam menghina ulama tebar fitnah umbar kebencian merasa paling nkri mengaku paling toleran cc user,alifnuranhar1,akun lont spt user ciri yg kha pendukung user pasang statu anti user menista syariah islam menghina ulama tebar fitnah umbar kebencian nkri mengaku toleran cc user,1
2023-03-12 13:49:27+00:00,https://twitter.com/HadiWibisono10/status/1634914504286044163,sama sya jg tdk butuh komen anda,HadiWibisono10,sya jg tdk butuh komen,0
2023-03-12 10:24:33+00:00,https://twitter.com/MikhaelKosem/status/1634862938149498885,kalao ente mantan gotbener sampah,MikhaelKosem,kalao ent mantan gotben sampah,1
2023-03-12 10:57:50+00:00,https://twitter.com/ManagaraT/status/1634871314044567552,emang benar bhw si anies ini sungguh tak tau malu sekaligus membahayakan bangsa dan nkri mari kita tolak dia,ManagaraT,emang bhw si ani sungguh tau malu membahayakan bangsa nkri mari tolak,0
2023-02-19 17:27:59+00:00,https://twitter.com/apr76499232/status/1627359352070995969,bang bayar surveyx berapa,apr76499232,bang bayar surveyx,1
2023-03-13 03:13:30+00:00,https://twitter.com/theo73ploRI/status/1635116849447981056,user kadalpenghianat,theo73ploRI,user kadalpenghianat,1
2023-01-09 08:38:04+00:00,https://twitter.com/aguskuswanto151/status/1612368093715791872,anies cuma bisa menang pilpres kalau lawannya puan ridwan kamil ahy khofifah atau heru kalau lawannya ganjar atau prabowo sih pasti ke laut suaranya anies,aguskuswanto151,ani menang pilpr lawannya puan ridwan kamil ahi khofifah heru lawannya ganjar prabowo sih laut suaranya ani,1
2022-12-07 04:20:49+00:00,https://twitter.com/tagarnegri/status/1600344556918419456,apresiasi perfoma ganjar pranowo breaking news yassine bounou masih pagi bandung nasdem aniesbaswedan jokowi gibran,tagarnegri,apresiasi perfoma ganjar pranowo break news yassin bounou pagi bandung nasdem aniesbaswedan jokowi gibran,0
2023-03-12 22:37:26+00:00,https://twitter.com/mahabharata1928/status/1635047373847277570,gilaakkpenghianat nkri bangett,mahabharata1928,gilaakkpenghianat nkri bangett,1
2022-12-07 01:47:06+00:00,https://twitter.com/Ceptoni1936/status/1600305869497192448,eng ya elah ketua partainya aja nyuap org biar pinakan masuk univapalagi nyang giniansuap menyuap nya ga tahan kl pan,Ceptoni1936,eng ya elah ketua partainya aja nyuap org biar pinakan masuk univapalagi nyang giniansuap menyuap nya ga tahan kl pan,1
2023-03-13 04:36:29+00:00,https://twitter.com/ArmainLato/status/1635137732052922369,si tukang gadai kontrak politik ga peduli dan ga mikir parah,ArmainLato,si tukang gadai kontrak politik ga peduli ga mikir parah,1
2023-01-09 08:35:18+00:00,https://twitter.com/AkuAtikaFaya/status/1612367396622471174,jika pks dan demokrat membelot dan itu pasti sebab ke partai itu mengusung perubahan anis akan ikut arus besar percayalah banyak pemimpin daerah yg meninggalkan partai pengusungnya dan itu sah dlm politik apalagi anies prabowo saja dihianati jgn kadalin cebong,AkuAtikaFaya,pk demokrat membelot partai mengusung perubahan ani aru percayalah pemimpin daerah yg meninggalkan partai pengusungnya sah dlm politik ani prabowo dihianati jgn kadalin cebong,1
2023-03-13 03:42:03+00:00,https://twitter.com/soemomihardjo4/status/1635124032298426369,loh kan sudah murtad sudah dibsptis sudah pakai ubel ubel kayak orang sikh,soemomihardjo4,loh murtad dibspti pakai ubel ubel kayak orang sikh,0
2022-12-07 06:59:59+00:00,https://twitter.com/HotelBrongto/status/1600384612458385410,pangarsa akek values smail song bahas agama mulu salah satu contoh org krisis identitas mereka bingung hidup ini untuk apa,HotelBrongto,pangarsa akek valu smail song baha agama mulu salah contoh org krisi identita bingung hidup,1
2023-01-08 13:18:34+00:00,https://twitter.com/IdwarIdwar71/status/1612076296569511937,hayoo para tukang gonggong milik istana mana gonggongan kalian dan lain juga pak update sebuah pesan tpnpbopm pak jokowi prabowo silahkan kirimkan tni polri sebanyaknya ke papua karena kami tpnpb tidak takut,IdwarIdwar71,hayoo tukang gonggong milik istana gonggongan updat pesan tpnpbopm jokowi prabowo silahkan kirimkan tni polri sebanyaknya papua tpnpb takut,1
2023-03-13 07:47:47+00:00,https://twitter.com/kulukkuluks/status/1635185872978198529,kena kau dek kwkwk,kulukkuluks,kena kau dek kwkwk,0
2023-03-13 05:32:56+00:00,https://twitter.com/Abimany36755871/status/1635151939808944129,hanya yg percaya survie ipo sesuai data,Abimany36755871,yg percaya survi ipo sesuai data,0
2023-03-12 17:21:36+00:00,https://twitter.com/AndromedaMcfc/status/1634967893069926400,cebong pki kasta rendah andalan fitnah basi kalo udah mentok tuh ganjar bokep lo urusin tu gak ada yg mau nyalonin si omes,AndromedaMcfc,cebong pki kasta rendah andalan fitnah basi kalo udah mentok tuh ganjar bokep lo urusin tu gak yg nyalonin si ome,1
2023-02-16 23:11:02+00:00,https://twitter.com/mbecakmaneh/status/1626358520085114880,anda benar sudah tidak waras,mbecakmaneh,wara,1
2023-01-08 12:48:59+00:00,https://twitter.com/trashytrap/status/1612068850195107850,wilowo jokowi love prabowo,trashytrap,wilowo jokowi love prabowo,0
2023-03-13 03:40:39+00:00,https://twitter.com/Ndo861/status/1635123682267009025,lah biarkan saja itu hak dia kan bapak jg punya hak yg sama contoh mau menjelekan saudara bpk sendiri atau pemerintah atau yang lainnya itu hak anda juga berarti secara tidak langsung dia mengkritik kinerja dia pas jadi gubkan ya lantas knp di permasalahkan,Ndo861,biarkan hak jg hak yg contoh menjelekan saudara bpk pemerintah hak langsung mengkritik kinerja pa gubkan ya lanta knp permasalahkan,0
2023-03-12 09:05:40+00:00,https://twitter.com/LeeInung/status/1634843087909580802,kaum bodoh saja dimanfaatkan utk elektoral bab apalagi material buzzerp anies tolol,LeeInung,kaum bodoh dimanfaatkan utk elektor bab materi buzzerp ani tolol,1
2022-12-07 05:15:24+00:00,https://twitter.com/Jurigngariwig/status/1600358290503843840,yg jelas lu gak bisa bedain fasilitas yg diberikan partai dengan yg namanya oligarki blog,Jurigngariwig,yg lu gak bedain fasilita yg partai yg namanya oligarki blog,1
